year;states;share_d;gdp;real_gdp;deflator;population;logpop;real_pc_gdp;log_gdp;growth;good_news;midterm;incumbent;dper;dur;governor_dem;old_voters;perc_over;highlev_educ;land;density;Great_El;growth*inc;deflator*inc;g_n*inc;new_midterm;unemployment
2004;Massachusetts;62.74285551;330936.7;383895.8;0.862048243;6412281;6.807012546;59.86883607;5.519744932;2.45622744;0;68.84727738;-1;-1;0;-1;534;18.2411002;33.2;27336;234.5727612;12;-2.45622744;-0.862048243;0;84.03160213;5.1
2004;Michigan;51.72584447;381443.4;444437.7;0.858260674;10055315;7.00239568;44.19928167;5.581430105;0.382001977;0;49.32018324;-1;-1;0;1;761;15.72557081;21.8;250494;40.14193953;17;-0.382001977;-0.858260674;0;50.5533731;7
2004;Minnesota;51.76091061;230245.2;274834.1;0.837760671;5087713;6.706522605;54.01918308;5.362190585;4.238743859;1;52.49481956;-1;-1;0;-1;435;15.37979067;27.4;225171;22.59488566;10;-4.238743859;-0.837760671;-1;61.63247119;4.7
2004;Mississippi;40.49499923;77297.6;93754.3;0.824469918;2889010;6.460749045;32.45205105;4.88816601;1.866654787;1;59.27138522;-1;-1;0;1;263;23.0737377;16.9;125434;23.03211251;6;-1.866654787;-0.824469918;-1;48.58416265;6.2
2004;Missouri;46.38028733;215413.2;258558.8;0.833130414;5747741;6.75949719;44.98442084;5.333272312;2.155444042;0;47.31071338;-1;-1;0;1;585;21.41787034;21.6;180533;31.83761971;11;-2.155444042;-0.833130414;0;45.6826193;5.9
2004;Montana;39.49992382;27894.9;35323;0.789709255;930009;5.968487151;37.98135287;4.445524809;4.319808153;2;39.12982456;-1;-1;0;-1;91;20.2027378;24.4;380838;2.442006838;3;-4.319808153;-0.789709255;-2;33.57800784;4.8
2004;Nebraska;33.15266274;70320.2;86116.1;0.816574369;1749370;6.242881675;49.22692169;4.847080097;2.398360981;1;43.93821707;-1;-1;0;-1;173;22.23118894;23.7;200345;8.731787666;5;-2.398360981;-0.816574369;-1;32.98477615;3.9
2004;Nevada;48.68240428;103445.9;127760.6;0.809685459;2346222;6.370369103;54.45375587;5.014713282;10.97236735;2;50.08098089;-1;-1;0;-1;130;15.67044807;18.2;286351;8.193517746;5;-10.97236735;-0.809685459;-2;36.24274764;4.3
2004;New Hampshire;50.69028862;54125.9;63497.8;0.85240591;1290121;6.110630445;49.21848416;4.733405131;3.064112969;1;52.01145358;-1;-1;0;-1;110;16.21732394;28.7;24216;53.27556161;4;-3.064112969;-0.85240591;-1;40.84146347;3.8
2004;New Jersey;53.37053632;422633.4;507222.7;0.833230453;8634561;6.936240262;58.74331075;5.625963816;1.575857268;0;56.52187342;-1;-1;0;1;694;19.21537584;29.8;22588;382.2631928;15;-1.575857268;-0.833230453;0;52.44989227;4.8
2004;New Mexico;49.59966411;69696.5;82784.5;0.841902772;1903808;6.279623147;43.48363911;4.843210969;7.389049455;2;55.80697364;-1;-1;0;1;132;17.4532992;23.5;314915;6.045466237;5;-7.389049455;-0.841902772;-2;59.91385716;5.5
2004;New York;59.82979066;952281.8;1129017.5;0.84346062;19171567;7.282657612;58.89020444;5.978765484;2.488544881;0;54.14276379;-1;-1;0;-1;1418;19.03798817;27.4;141299;135.6808399;31;-2.488544881;-0.84346062;0;53.8129276;5.8
2004;North Carolina;43.758028;327275.9;387840.1;0.843842346;8553152;6.93212619;45.34469866;5.514914026;3.537780174;0;52.91172543;-1;-1;0;1;537;15.33844405;22.5;139389;61.36174304;15;-3.537780174;-0.843842346;0;44.53338435;5.5
2004;North Dakota;36.09064585;23151.9;28255.5;0.819376759;644705;5.809361038;43.82702166;4.364586638;0.924394661;2;65.68024226;-1;-1;0;-1;60;19.17956226;22;183112;3.520823321;3;-0.924394661;-0.819376759;-2;52.40574817;3.4
2004;Ohio;48.941256;445410.3;534605.6;0.833156817;11452251;7.058890858;46.68126816;5.648760256;2.328592311;0;52.55325729;-1;-1;0;-1;1037;18.42604608;21.1;116096;98.64466476;20;-2.328592311;-0.833156817;0;42.85618195;6.3
2004;Oklahoma;34.42959834;112872.2;137086;0.823367813;3525233;6.547187827;38.88707498;5.05258699;3.125604166;1;41.19426333;-1;-1;0;1;328;22.40807565;20.3;181035;19.47265998;7;-3.125604166;-0.823367813;-1;41.7494799;4.9
2004;Oregon;52.10862577;136304.4;152854;0.891729363;3569463;6.552602885;42.82268789;5.134509875;5.05422333;1;56.41917029;-1;-1;0;1;277;15.0807227;25.1;254805;14.00860658;7;-5.05422333;-0.891729363;-1;56.13321647;7.3
2004;Pennsylvania;51.2582821;480811.1;576989.8;0.833309532;12410722;7.093797048;46.49123556;5.681974485;2.707174;0;55.54137801;-1;-1;0;1;1111;19.25613432;22.4;119283;104.0443483;21;-2.707174;-0.833309532;0;42.04153139;5.4
2004;Rhode Island;60.57751058;43218.3;51553.5;0.838319416;1074579;6.031238349;47.97553274;4.63566768;4.469067705;2;71.00373042;-1;-1;0;-1;98;22.41875489;25.6;4002;268.5104948;4;-4.469067705;-0.838319416;-2;69.81570042;5.2
2004;South Carolina;41.36354174;135143.4;162209;0.83314366;4210921;6.624377094;38.52102664;5.130794841;1.317238403;1;43.52019783;-1;-1;0;-1;380;23.49014032;20.4;92932;45.31185168;8;-1.317238403;-0.83314366;-1;37.73324043;6.8
2004;South Dakota;39.0867092;29030.5;34383.5;0.84431486;770396;5.886714019;44.63094305;4.462854516;3.002896849;1;69.0930022;-1;-1;0;-1;65;16.74329946;21.5;199371;3.864132697;3;-3.002896849;-0.84431486;-1;46.03206485;3.7
2004;Tennessee;42.81455455;217939.2;259206;0.840795352;5910809;6.771646926;43.85288038;5.338335352;4.867147081;1;50.18351127;-1;-1;0;1;381;15.63193;19.6;109151;54.15258678;11;-4.867147081;-0.840795352;-1;47.89926194;5.3
2004;Texas;38.4898081;907476.2;1104047.5;0.821953947;22394023;7.35013212;49.30098982;5.957835244;5.329741845;0;37.49166739;-1;-1;0;-1;1213;16.3681161;23.2;695621;32.1928507;34;-5.329741845;-0.821953947;0;45.14422157;5.9
2004;Utah;26.65356084;85783.4;102827.2;0.834248137;2401580;6.380497058;42.81647915;4.933403255;5.312684671;0;42.91509417;-1;-1;0;-1;115;12.39432491;26.1;219887;10.9218826;5;-5.312684671;-0.834248137;0;40.74462584;5
2004;Vermont;60.30100214;22657.8;26554.2;0.85326615;619920;5.792335648;42.83488192;4.355217739;4.983039322;3;53.21703981;-1;-1;0;-1;58;18.57135081;29.4;24901;24.89538573;3;-4.983039322;-0.85326615;-3;0;3.7
2004;Virginia;45.86630329;332668.5;393832.9;0.844694539;7475575;6.873644603;52.68262308;5.52201168;4.6895568;2;49.98166131;-1;-1;0;1;532;16.64885469;29.5;110785;67.47822359;13;-4.6895568;-0.844694539;-2;31.54945275;3.8
2004;Washington;53.64653768;269983;321877.9;0.838774579;6178645;6.790893243;52.09522476;5.431336419;1.947815225;0;60.56772551;-1;-1;0;1;470;16.43883146;27.7;184665;33.4586684;11;-1.947815225;-0.838774579;0;53.81051044;6.3
2004;West Virginia;43.52028937;49280.5;63726.8;0.773308875;1816438;6.259220579;35.08338848;4.692675106;1.252331638;0;58.00669726;-1;-1;0;1;172;22.7575841;14.8;62755;28.94491276;5;-1.252331638;-0.773308875;0;66.09230061;5.3
2004;Wisconsin;50.19180327;215016.8;255891.9;0.84026419;5514026;6.74146881;46.40745256;5.332472394;3.266788245;0;53.93729407;-1;-1;0;1;481;16.04934523;22.4;169639;32.50447126;10;-3.266788245;-0.84026419;0;43.2244132;5
2004;Wyoming;29.68729683;23220.1;31566.8;0.735586122;509106;5.706808215;62.0043763;4.365864086;3.002953029;1;47.05246796;-1;-1;0;1;35;14.35243848;21.9;253336;2.009607794;3;-3.002953029;-0.735586122;-1;37.43742551;3.8
2008;Alabama;39.10909725;172677.2;185280.6;0.931976688;4718206;6.673776899;39.26929006;5.237234998;-0.653514167;1;50.33235982;-1;0;-1;-1;405;19.28737667;19;135765;34.75274187;9;0.653514167;-0.931976688;-1;44.44666756;5.7
2008;Arizona;45.68609928;259262.6;277357.6;0.934759314;6280362;6.797984677;44.16267725;5.413739872;-2.617202875;2;41.91850519;-1;0;-1;1;433;18.8796477;23.5;295234;21.27248894;10;2.617202875;-0.934759314;-2;44.85210993;6.2
2008;Arkansas;39.82827939;99014.4;105923.2;0.934775384;2874554;6.458570472;36.84856851;4.99569836;-0.328683338;1;41.07540772;-1;0;-1;1;247;22.73110029;16.7;137732;20.87063282;6;0.328683338;-0.934775384;-1;59.8378005;5.5
2008;California;62.27844959;1990187.9;2110596.1;0.942950619;36604337;7.563532545;57.65972759;6.298894081;0.36049675;2;55.1475753;-1;0;-1;-1;2468;18.1980401;26.6;423970;86.33709225;55;-0.36049675;-0.942950619;-2;58.7482429;7.3
2008;Colorado;54.55063469;255830.2;267964.9;0.954715338;4889730;6.689284879;54.80157391;5.40795181;1.247012727;2;45.42433097;-1;0;-1;1;302;12.57620158;32.7;269601;18.13691344;9;-1.247012727;-0.954715338;-2;57.17714254;4.8
2008;Connecticut;61.31833825;240576.2;259385;0.92748694;3545579;6.549687166;73.15730379;5.381252661;-0.616146557;2;55.78508911;-1;0;-1;-1;327;19.85678823;31.4;14357;246.9582085;7;0.616146557;-0.92748694;-2;60.7041518;5.7
2008;Delaware;62.63813865;54777.6;58637.7;0.934170338;883874;5.946390359;66.34169576;4.738603;-4.232770532;0;56.78094204;-1;0;-1;1;87;21.09540944;25;183112;4.826958364;3;4.232770532;-0.934170338;0;40.40594379;4.9
2008;District of Columbia;93.40076833;99532.3;106805.5;0.931902383;580236;5.763604671;184.0725153;4.99796404;3.663359898;0;;-1;0;-1;;35;13.16517023;39.1;177;3278.169492;3;-3.663359898;-0.931902383;0;;6.5
2008;Florida;51.41966003;750972.8;803607.1;0.934502445;18527305;7.267812251;43.37420364;5.875624207;-3.833015093;2;41.91334321;-1;0;-1;-1;1925;22.94194651;22.3;170304;108.7896056;27;3.833015093;-0.934502445;-2;42.29593059;6.3
2008;Georgia;47.37166449;411851.7;442300.5;0.931158115;9504843;6.977944948;46.53422471;5.614740863;-2.298662688;1;48.63784128;-1;0;-1;-1;518;13.19918073;24.3;153909;61.75625207;15;2.298662688;-0.931158115;-1;45.02690815;6.2
2008;Idaho;36.97541019;55584.4;59744.9;0.930362257;1534320;6.185915946;38.93900881;4.744952922;1.751293501;2;33.74393931;-1;0;-1;-1;106;16.18019239;21.7;216446;7.088696488;4;-1.751293501;-0.930362257;-2;41.68834801;5.1
2008;Illinois;62.73426404;648732;701791.9;0.924393684;12747038;7.10540928;55.05529206;5.812065321;-1.559606711;0;50.7639417;-1;0;-1;1;1001;18.12627221;26.1;149998;84.98138642;21;1.559606711;-0.924393684;0;57.931056;6.3
2008;Indiana;50.52195345;273140.1;298560.6;0.914856481;6424806;6.807860018;46.46997902;5.436385464;-0.285656173;0;38.87705124;-1;0;-1;-1;522;18.97454576;19.4;94321;68.11638978;11;0.285656173;-0.914856481;0;49.41345184;5.9
2008;Iowa;54.84877779;137116.2;149735.5;0.915722724;3016734;6.479537018;49.63496947;5.137088769;-1.791019911;1;43.36507346;-1;0;-1;1;325;21.14339581;21.2;145743;20.69899755;7;1.791019911;-0.915722724;-1;48.54967621;4.2
2008;Kansas;42.38772418;127824.5;138822.5;0.920776531;2808076;6.448408858;49.43687422;5.106614103;2.395806288;3;32.91232261;-1;0;-1;1;229;18.529427;25.8;213096;13.17751624;6;-2.395806288;-0.920776531;-3;44.56363509;4.6
2008;Kentucky;41.76657241;158209.2;172242.2;0.918527515;4289878;6.632444941;40.15083879;5.199231734;0.228047318;1;37.38608489;-1;0;-1;1;342;18.72310606;17.1;104659;40.98909793;8;-0.228047318;-0.918527515;-1;49.58562113;6.4
2008;Louisiana;40.54282584;215289;235468.2;0.914301804;4435586;6.646951004;53.08615367;5.333021841;0.403501763;1;35.34052133;-1;0;-1;-1;320;16.32019405;18.7;134264;33.03630161;9;-0.403501763;-0.914301804;-1;34.79028236;4.9
2008;Maine;58.82952498;49978.5;53925.8;0.926801271;1330509;6.124017817;40.5302031;4.698783218;-0.169020551;0;56.01947665;-1;0;-1;1;139;19.01080881;22.9;91646;14.51791677;4;0.169020551;-0.926801271;0;68.24879448;5.5
2008;Maryland;62.93008729;296325.5;315724;0.938558678;5684965;6.754727795;55.53666557;5.471769026;1.209322603;1;72.74630265;-1;0;-1;1;635;24.12984364;31.4;32133;176.9198332;10;-1.209322603;-0.938558678;-1;66.78242098;4.2
2008;Massachusetts;63.19707821;388099.9;412191.8;0.941551724;6468967;6.810834936;63.71833401;5.588943531;0.897595226;0;52.7498707;-1;0;-1;1;821;26.45830883;33.2;27336;236.6464369;12;-0.897595226;-0.941551724;0;89.15535184;5.5
2008;Michigan;58.37130158;385990.3;416626.5;0.926466031;9946889;6.997687272;41.88510599;5.586576391;-5.552656372;0;52.89741869;-1;0;-1;1;376;7.517600382;21.8;250494;39.70909084;17;5.552656372;-0.926466031;0;54.20787126;8
2008;Minnesota;55.229375;264866.4;286093.3;0.925804274;5247018;6.719912554;54.52493207;5.423026869;0.787542213;0;47.92775246;-1;0;-1;-1;420;14.43115976;27.4;225171;23.3023702;10;-0.787542213;-0.925804274;0;55.48764549;5.4
2008;Mississippi;43.35806901;96921.1;104471.7;0.927725882;2947806;6.469498898;35.44049371;4.986418334;4.069575162;0;44.47345694;-1;0;-1;-1;237;18.37401589;16.9;125434;23.50085304;6;-4.069575162;-0.927725882;0;46.10564645;6.6
2008;Missouri;49.93242085;251691.6;271729.6;0.926257574;5923916;6.772608892;45.86992793;5.400868722;2.712765575;0;41.3995768;-1;0;-1;-1;615;21.02416754;21.6;180533;32.81348008;11;-2.712765575;-0.926257574;0;48.60188362;6.1
2008;Montana;48.83059672;36814.5;40112.7;0.917776664;976415;5.989634443;41.08160977;4.566018906;-0.71580792;3;33.84405327;-1;0;-1;1;105;21.42380572;24.4;380838;2.563859174;3;0.71580792;-0.917776664;-3;39.92463069;5.1
2008;Nebraska;42.39092558;85661.3;94070.1;0.910611342;1796378;6.254397728;52.36653978;4.932784661;0.522433993;1;28.32357799;-1;0;-1;-1;161;20.09282636;23.7;200345;8.96642292;5;-0.522433993;-0.910611342;-1;43.93821707;3.3
2008;Nevada;56.38673813;129095.5;138588.7;0.931500909;2653630;6.423840368;52.22608276;5.110911104;-3.967983946;2;45.22487578;-1;0;-1;-1;162;16.7381655;18.2;286351;9.267053372;5;3.967983946;-0.931500909;-2;52.5138819;6.7
2008;New Hampshire;54.86854112;60865.3;64960.3;0.936961498;1315906;6.119224867;49.3654562;4.784369767;-1.087635098;0;44.5906618;-1;0;-1;1;132;18.56618423;28.7;24216;54.34035349;4;1.087635098;-0.936961498;0;52.483279;3.9
2008;New Jersey;57.86462987;494855.4;532724.6;0.928914114;8711090;6.940072501;61.1547579;5.694478314;1.151328843;0;48.30023228;-1;0;-1;1;691;17.86343494;29.8;22588;385.6512307;15;-1.151328843;-0.928914114;0;57.2148759;5.3
2008;New Mexico;57.66490002;83691.3;85937.9;0.973857867;2010662;6.30333907;42.74109721;4.922680314;-0.620529752;0;51.58224825;-1;0;-1;1;156;18.79160353;23.5;314915;6.384776845;5;0.620529752;-0.973857867;0;55.82040435;4.5
2008;New York;65.76385738;1101636.8;1177915.1;0.935242956;19212436;7.283582434;61.31003377;6.042038435;-2.126102241;1;54.71221551;-1;0;-1;1;1503;19.46382157;27.4;141299;135.9700776;31;2.126102241;-0.935242956;-1;68.62127316;5.4
2008;North Carolina;50.1659633;413064.9;446612.8;0.924883702;9309449;6.968923977;47.97413896;5.616018293;2.254175164;2;45.24367439;-1;0;-1;1;741;17.18918144;22.5;139389;66.78754421;15;-2.254175164;-0.924883702;-2;52.91172543;6.1
2008;North Dakota;45.59134372;31852.1;34304.4;0.928513543;657569;5.817941331;52.16851768;4.503138071;7.908047713;3;45.07920658;-1;0;-1;-1;65;20.52927633;22;183112;3.591075407;3;-7.908047713;-0.928513543;-3;65.68024226;3.2
2008;Ohio;52.33384076;491609.1;533103.6;0.922164285;11515391;7.061278689;46.29487614;5.691619913;-1.58264233;0;42.11755811;-1;0;-1;1;1007;17.64082441;21.1;116096;99.18852501;20;1.58264233;-0.922164285;0;52.67383867;6.4
2008;Oklahoma;34.35491888;159761.3;161437;0.989620099;3668976;6.564544871;44.00056037;5.203471586;3.928016408;2;37.23324667;-1;0;-1;1;303;20.71566822;20.3;181035;20.26666667;7;-3.928016408;-0.989620099;-2;41.85459186;3.7
2008;Oregon;58.41372118;165050.8;173802;0.949648451;3768748;6.576197099;46.11664139;5.217617634;1.628730778;2;51.30765184;-1;0;-1;1;392;21.44579684;25.1;254805;14.79071447;7;-1.628730778;-0.949648451;-2;57.87255619;6.5
2008;Pennsylvania;55.22970382;581527.3;623068.2;0.933328486;12612285;7.100793776;49.40169049;5.764570108;2.094594462;1;47.57359024;-1;0;-1;1;1159;19.27403251;22.4;119283;105.7341365;21;-2.094594462;-0.933328486;-1;56.27235719;5.3
2008;Rhode Island;64.19813751;47078.4;50412;0.933872887;1055003;6.023253695;47.78375038;4.672821695;-3.043031723;0;55.35614217;-1;0;-1;-1;106;22.4687663;25.6;4002;263.6189405;4;3.043031723;-0.933872887;0;86.36308816;7.8
2008;South Carolina;45.45557081;161797.9;174565.8;0.926859098;4528996;6.656001937;38.54403934;5.208972881;-0.130039458;0;40.09307642;-1;0;-1;-1;351;18.27202834;20.4;92932;48.73451556;8;0.130039458;-0.926859098;0;44.08318677;6.8
2008;South Dakota;45.70429277;36475.6;39454.1;0.924507212;799124;5.902614174;49.371687;4.562002444;3.271900136;2;45.89138016;-1;0;-1;-1;76;19.89659009;21.5;199371;4.00822587;3;-3.271900136;-0.924507212;-2;70.19358454;3.1
2008;Tennessee;42.3685282;251549.8;271927.5;0.925062011;6247411;6.795700078;43.52643039;5.400623976;1.213132034;0;34.73266163;-1;0;-1;1;425;16.34773203;19.6;109151;57.23640645;11;-1.213132034;-0.925062011;0;51.84635343;6.6
2008;Texas;44.06406325;1236361.8;1274662.1;0.969952586;24309039;7.38576779;52.43572566;6.092145578;0.061230156;2;37.4485652;-1;0;-1;-1;1341;16.60106502;23.2;695621;34.94580957;34;-0.061230156;-0.969952586;-2;45.61280991;4.8
2008;Utah;35.47363863;115885;123382.1;0.939236729;2663029;6.425375896;46.33148944;5.064027225;-0.904915958;3;34.07302165;-1;0;-1;-1;184;19.32022218;26.1;219887;12.11089787;5;0.904915958;-0.939236729;-3;45.55148141;3.6
2008;Vermont;68.89918174;25667.8;27426.3;0.935882711;624151;5.795289671;43.9417705;4.409388647;2.362912978;0;64.56706118;-1;0;-1;-1;63;19.3818721;29.4;24901;25.06529858;3;-2.362912978;-0.935882711;0;54.43703813;4.7
2008;Virginia;53.18258441;400305.5;427071.4;0.937326873;7833496;6.893955626;54.51862106;5.602391557;0.037431637;1;45.04483393;-1;0;-1;1;585;15.7120373;29.5;110785;70.7089949;13;-0.037431637;-0.937326873;-1;43.64745174;3.9
2008;Washington;58.7520268;355596.6;382323.5;0.930093494;6562231;6.817051514;58.2612072;5.5509576;1.065844726;3;52.29076768;-1;0;-1;1;441;14.52149214;27.7;184665;35.53586765;11;-1.065844726;-0.930093494;-3;60.92233485;5.4
2008;West Virginia;43.32625623;61994.1;67806.3;0.914282301;1840310;6.264890986;36.84504241;4.79235036;1.945504816;1;44.29800942;-1;0;-1;1;170;23.82784522;14.8;62755;29.32531272;5;-1.945504816;-0.914282301;-1;58.01919884;4.3
2008;Wisconsin;57.05567825;244634.3;264524.7;0.924807022;5640996;6.751355792;46.8932614;5.388517349;-1.315275529;0;43.85414126;-1;0;-1;1;547;18.33468134;22.4;169639;33.25294301;10;1.315275529;-0.924807022;0;49.09664956;4.9
2008;Wyoming;33.43797664;42550.2;42640.4;0.997884635;546043;5.737226844;78.08982077;4.628901606;5.691000486;3;23.98465586;-1;0;-1;1;43;16.86909582;21.9;253336;2.155410206;3;-5.691000486;-0.997884635;-3;49.7274588;3.1
2012;Alabama;38.78377147;186553.9;186553.9;1;4815588;6.682649324;38.73958902;5.270804333;0.477737281;0;41.93418728;1;1;0;-1;455;21.93470881;24.9;135765;35.47002541;9;0.477737281;1;0;31.42015686;8
2012;Arizona;45.38661978;268068.2;268068.2;1;6554978;6.816571238;40.89536227;5.428245298;1.871256091;0;44.53159011;1;1;0;-1;484;21.05030588;28.9;295234;22.20265281;11;1.871256091;1;0;44.14911927;8.3
2012;Arkansas;37.84559465;107718.8;107718.8;1;2952164;6.47014048;36.48808129;5.032291507;0.371037806;0;39.82604808;1;1;0;1;288;26.92927699;22.6;137732;21.43411843;6;0.371037806;1;0;42.20550387;7.6
2012;California;61.87281116;2144089.6;2144089.6;1;37948800;7.579198047;56.49953622;6.33124293;2.546961102;0;56.1635315;1;1;0;1;2520;19.32730695;33.3;423970;89.50821992;55;2.546961102;1;0;55.10114056;10.4
2012;Colorado;52.74798831;273593.9;273593.9;1;5192647;6.7153888;52.68871541;5.43710641;1.876907907;0;46.80856275;1;1;0;1;360;14.01042064;40.1;269601;19.26048865;9;1.876907907;1;0;47.53307552;7.9
2012;Connecticut;58.77257748;244114.4;244114.4;1;3594547;6.555644167;67.91242401;5.387593399;0.739136517;0;55.84923824;1;1;0;1;336;21.56328696;38.9;14357;250.3689489;7;0.739136517;1;0;58.09622453;8.3
2012;Delaware;59.44695492;61866.7;61866.7;1;915179;5.961506046;67.60065517;4.791456951;-1.015497253;2;59.25774015;1;1;0;1;86;20.77846771;31.4;183112;4.997919306;3;-1.015497253;1;2;58.04404903;7.2
2012;District of Columbia;92.5876492;112610;112610;1;634924;5.802721744;177.35981;5.051576958;0.607971982;1;;1;1;0;;41;13.95678163;57.6;177;3587.141243;3;0.607971982;1;1;;9
2012;Florida;50.44225214;768722.9;768722.9;1;19297822;7.285508296;39.83469741;5.885769819;0.686170151;0;46.85035994;1;1;0;-1;2019;23.82531688;29.2;170304;113.313968;29;0.686170151;1;0;38.15393102;8.5
2012;Georgia;46.0433509;443566.1;443566.1;1;9901430;6.995697921;44.79818572;5.646958347;1.256882045;0;54.99434451;1;1;0;-1;632;16.21411249;30.7;153909;64.33301496;16;1.256882045;1;0;38.09403242;9.2
2012;Idaho;33.57861316;57780.1;57780.1;1;1595324;6.202848899;36.21841081;4.761778289;-0.078166477;0;36.78626335;1;1;0;-1;134;20.54351392;26.9;216446;7.370540458;4;-0.078166477;1;0;36.39415991;7.2
2012;Illinois;58.57752339;720881.5;720881.5;1;12882510;7.110000488;55.95815567;5.85786388;2.005970806;0;51.08682675;1;1;0;1;963;18.37080176;34.1;149998;85.88454513;20;2.005970806;1;0;52.17304743;9
2012;Indiana;44.7996254;297816.1;297816.1;1;6537703;6.815425187;45.55362946;5.473948172;0.384866502;1;37.41979142;1;1;0;-1;489;18.63187903;25.9;94321;69.31333425;11;0.384866502;1;1;41.12635;8.3
2012;Iowa;52.95935193;157838.6;157838.6;1;3076190;6.488013156;51.30976955;5.19821322;3.736628609;0;45.44974981;1;1;0;-1;291;18.39234474;28.2;145743;21.10694853;6;3.736628609;1;0;44.5446343;5
2012;Kansas;38.88667325;140764.1;140764.1;1;2885257;6.460184503;48.78736972;5.148491908;1.428211151;0;36.1371432;1;1;0;-1;233;20.08670906;32.9;213096;13.53970511;6;1.428211151;1;0;34.24012113;5.7
2012;Kentucky;38.45722761;176323.1;176323.1;1;4386346;6.642102886;40.19817406;5.246309213;1.217202718;1;36.35815304;1;1;0;1;363;20.19795105;23.6;104659;41.91083423;8;1.217202718;1;1;37.48600713;8.2
2012;Louisiana;41.25317439;233481.2;233481.2;1;4600972;6.66284959;50.74605975;5.368251917;-0.349338902;1;18.00561642;1;1;0;-1;398;19.95922901;23.7;134264;34.26809867;8;-0.349338902;1;1;31.54457651;7.1
2012;Maine;57.85992139;52866.6;52866.6;1;1327729;6.123109441;39.81731212;4.723181381;-0.41741856;0;49.47228183;1;1;0;-1;147;20.28263227;30.9;91646;14.48758265;4;-0.41741856;1;0;56.02364591;7.5
2012;Maryland;63.32172579;334555.5;334555.5;1;5886992;6.769893446;56.82961689;5.524468174;0.177174891;1;60.48057708;1;1;0;1;386;14.25760538;39.6;32133;183.2070457;10;0.177174891;1;1;62.08484273;7
2012;Massachusetts;61.78568075;444478.2;444478.2;1;6663005;6.823670139;66.70836957;5.647850465;2.141796773;1;60.05327627;1;1;0;1;624;19.59678362;42.9;27336;243.7446956;11;2.141796773;1;1;62.2999632;6.7
2012;Michigan;54.80053207;418742.3;418742.3;1;9897145;6.995509933;42.30940337;5.621946834;1.777981621;1;44.29595784;1;1;0;-1;860;18.17812491;28.6;250494;39.51050724;16;1.777981621;1;1;45.84545302;9.1
2012;Minnesota;53.95728941;296272.5;296272.5;1;5376643;6.730511201;55.10362135;5.471691342;1.367684076;1;50.20322998;1;1;0;1;512;17.43536061;35.4;225171;23.8780438;10;1.367684076;1;1;50.79292182;5.6
2012;Mississippi;44.1981008;99616.3;99616.3;1;2983816;6.474772038;33.38553718;4.998330407;0.861638652;0;36.7270817;1;1;0;-1;250;19.44641501;21.8;125434;23.78793629;6;0.861638652;1;0;45.29339743;9
2012;Missouri;45.22133325;268861.9;268861.9;1;6024367;6.779911421;44.62907057;5.429529263;0.979250687;0;36.00917898;1;1;0;1;498;18.06099612;28.6;180533;33.36989359;10;0.979250687;1;0;39.09031586;6.9
2012;Montana;42.96576814;42041.6;42041.6;1;1003783;6.001639836;41.88315602;4.623679236;1.27748348;1;40.40895416;1;1;0;1;121;24.99752091;31.2;380838;2.63572175;3;1.27748348;1;1;35.90578537;6
2012;Nebraska;38.87060973;102605.3;102605.3;1;1853303;6.267946429;55.36347807;5.011169795;-0.07771332;2;34.58891192;1;1;0;-1;167;21.02271082;31.3;200345;9.250557788;5;-0.07771332;1;2;29.54265214;4
2012;Nevada;53.40754216;127789.1;127789.1;1;2743996;6.438383474;46.57043961;5.106493811;-1.509848699;0;38.70046353;1;1;0;-1;186;18.32660373;24.2;286351;9.582631107;6;-1.509848699;1;0;47.07244033;11.2
2012;New Hampshire;52.83375198;67635.7;67635.7;1;1324232;6.121964078;51.07541579;4.830175989;1.161244584;1;51.45741495;1;1;0;1;126;17.72221691;36.5;24216;54.68417575;4;1.161244584;1;1;46.55291671;5.5
2012;New Jersey;58.95196555;519569;519569;1;8844942;6.946694989;58.74193409;5.715643231;1.72203598;0;50.19158708;1;1;0;-1;670;18.41418673;38.9;22588;391.5770321;14;1.72203598;1;0;49.26517851;9.3
2012;New Mexico;55.29520465;87644.8;87644.8;1;2087309;6.319586746;41.98937484;4.942726154;0.481284036;0;52.98494779;1;1;0;-1;171;21.81795911;27.1;314915;6.628166331;5;0.481284036;1;0;51.58224825;7.1
2012;New York;66.04269487;1323400.8;1323400.8;1;19572932;7.291655887;67.61382505;6.121691393;4.162408885;2;47.56442167;1;1;0;1;1613;22.66473171;35.9;141299;138.5213767;29;4.162408885;1;2;61.72596321;8.5
2012;North Carolina;48.9659651;439539.7;439539.7;1;9749476;6.988981275;45.08341782;5.642998107;0.254616884;0;46.84405522;1;1;0;1;802;17.80097182;30.5;139389;69.94437151;15;0.254616884;1;0;45.53442236;9.3
2012;North Dakota;39.88879171;51624.6;51624.6;1;701176;5.845827043;73.62573733;4.7128567;22.30853975;2;38.47589174;1;1;0;-1;65;20.1280765;29.5;183112;3.829219276;3;22.30853975;1;2;45.07920658;3.1
2012;Ohio;51.51405677;540882.4;540882.4;1;11548923;7.062541486;46.83401214;5.73310285;0.801217779;1;41.29914481;1;1;0;-1;992;17.77515929;27.8;116096;99.47735495;18;0.801217779;1;1;43.96915332;7.4
